datetime,V_COMP,U_COMP,LATITUDE,LONGITUDE
21/4/2018 17:00,3.1875,35.7,13.754,100.5014
21/4/2018 18:00,3.1875,35.7,13.754,100.5014
21/4/2018 19:00,2.883928571,32.3,13.754,100.5014
21/4/2018 20:00,2.883928571,32.3,13.754,100.5014
21/4/2018 21:00,2.883928571,32.3,13.754,100.5014
21/4/2018 22:00,2.776785714,31.1,13.754,100.5014
21/4/2018 23:00,2.776785714,31.1,13.754,100.5014
22/4/2018 00:00,2.776785714,31.1,13.754,100.5014
22/4/2018 01:00,2.723214286,30.5,13.754,100.5014
22/4/2018 02:00,2.723214286,30.5,13.754,100.5014
22/4/2018 03:00,2.723214286,30.5,13.754,100.5014
22/4/2018 04:00,2.660714286,29.8,13.754,100.5014
22/4/2018 05:00,2.660714286,29.8,13.754,100.5014
22/4/2018 06:00,2.660714286,29.8,13.754,100.5014
22/4/2018 07:00,2.714285714,30.4,13.754,100.5014
22/4/2018 08:00,2.714285714,30.4,13.754,100.5014
22/4/2018 09:00,2.714285714,30.4,13.754,100.5014
22/4/2018 10:00,3,33.6,13.754,100.5014
22/4/2018 11:00,3,33.6,13.754,100.5014
22/4/2018 12:00,3,33.6,13.754,100.5014
22/4/2018 13:00,3.142857143,35.2,13.754,100.5014
22/4/2018 14:00,3.142857143,35.2,13.754,100.5014
22/4/2018 15:00,3.142857143,35.2,13.754,100.5014
22/4/2018 16:00,3.178571429,35.6,13.754,100.5014
22/4/2018 17:00,3.178571429,35.6,13.754,100.5014
22/4/2018 18:00,3.178571429,35.6,13.754,100.5014
22/4/2018 19:00,2.883928571,32.3,13.754,100.5014
22/4/2018 20:00,2.883928571,32.3,13.754,100.5014
22/4/2018 21:00,2.883928571,32.3,13.754,100.5014
22/4/2018 22:00,2.785714286,31.2,13.754,100.5014
22/4/2018 23:00,2.785714286,31.2,13.754,100.5014
23/4/2018 00:00,2.785714286,31.2,13.754,100.5014
23/4/2018 01:00,2.732142857,30.6,13.754,100.5014
23/4/2018 02:00,2.732142857,30.6,13.754,100.5014
23/4/2018 03:00,2.732142857,30.6,13.754,100.5014
23/4/2018 04:00,2.678571429,30,13.754,100.5014
23/4/2018 05:00,2.678571429,30,13.754,100.5014
23/4/2018 06:00,2.678571429,30,13.754,100.5014
23/4/2018 07:00,2.723214286,30.5,13.754,100.5014
23/4/2018 08:00,2.723214286,30.5,13.754,100.5014
23/4/2018 09:00,2.723214286,30.5,13.754,100.5014
23/4/2018 10:00,3.035714286,34,13.754,100.5014
23/4/2018 11:00,3.035714286,34,13.754,100.5014
23/4/2018 12:00,3.035714286,34,13.754,100.5014
23/4/2018 13:00,3.339285714,37.4,13.754,100.5014
23/4/2018 14:00,3.339285714,37.4,13.754,100.5014
23/4/2018 15:00,3.339285714,37.4,13.754,100.5014
23/4/2018 16:00,3.330357143,37.3,13.754,100.5014
23/4/2018 17:00,3.330357143,37.3,13.754,100.5014
23/4/2018 18:00,3.330357143,37.3,13.754,100.5014
23/4/2018 19:00,2.946428571,33,13.754,100.5014
23/4/2018 20:00,2.946428571,33,13.754,100.5014
23/4/2018 21:00,2.946428571,33,13.754,100.5014
23/4/2018 22:00,2.839285714,31.8,13.754,100.5014
23/4/2018 23:00,2.839285714,31.8,13.754,100.5014
24/4/2018 00:00,2.839285714,31.8,13.754,100.5014
24/4/2018 01:00,2.75,30.8,13.754,100.5014
24/4/2018 02:00,2.75,30.8,13.754,100.5014
24/4/2018 03:00,2.75,30.8,13.754,100.5014
24/4/2018 04:00,2.714285714,30.4,13.754,100.5014
24/4/2018 05:00,2.714285714,30.4,13.754,100.5014
24/4/2018 06:00,2.714285714,30.4,13.754,100.5014
24/4/2018 07:00,2.785714286,31.2,13.754,100.5014
24/4/2018 08:00,2.785714286,31.2,13.754,100.5014
24/4/2018 09:00,2.785714286,31.2,13.754,100.5014
24/4/2018 10:00,3.071428571,34.4,13.754,100.5014
24/4/2018 11:00,3.071428571,34.4,13.754,100.5014
24/4/2018 12:00,3.071428571,34.4,13.754,100.5014
24/4/2018 13:00,3.178571429,35.6,13.754,100.5014
24/4/2018 14:00,3.178571429,35.6,13.754,100.5014
24/4/2018 15:00,3.178571429,35.6,13.754,100.5014
24/4/2018 16:00,3.214285714,36,13.754,100.5014
24/4/2018 17:00,3.214285714,36,13.754,100.5014
24/4/2018 18:00,3.214285714,36,13.754,100.5014
24/4/2018 19:00,2.892857143,32.4,13.754,100.5014
24/4/2018 20:00,2.892857143,32.4,13.754,100.5014
24/4/2018 21:00,2.892857143,32.4,13.754,100.5014
24/4/2018 22:00,2.8125,31.5,13.754,100.5014
24/4/2018 23:00,2.8125,31.5,13.754,100.5014
25/4/2018 00:00,2.8125,31.5,13.754,100.5014
25/4/2018 01:00,2.758928571,30.9,13.754,100.5014
25/4/2018 02:00,2.758928571,30.9,13.754,100.5014
25/4/2018 03:00,2.758928571,30.9,13.754,100.5014
25/4/2018 04:00,2.723214286,30.5,13.754,100.5014
25/4/2018 05:00,2.723214286,30.5,13.754,100.5014
25/4/2018 06:00,2.723214286,30.5,13.754,100.5014
25/4/2018 07:00,2.776785714,31.1,13.754,100.5014
25/4/2018 08:00,2.776785714,31.1,13.754,100.5014
25/4/2018 09:00,2.776785714,31.1,13.754,100.5014
25/4/2018 10:00,3.044642857,34.1,13.754,100.5014
25/4/2018 11:00,3.044642857,34.1,13.754,100.5014
25/4/2018 12:00,3.044642857,34.1,13.754,100.5014
25/4/2018 13:00,3.267857143,36.6,13.754,100.5014
25/4/2018 14:00,3.267857143,36.6,13.754,100.5014
25/4/2018 15:00,3.267857143,36.6,13.754,100.5014
25/4/2018 16:00,3.241071429,36.3,13.754,100.5014
25/4/2018 17:00,3.241071429,36.3,13.754,100.5014
25/4/2018 18:00,3.241071429,36.3,13.754,100.5014
25/4/2018 19:00,2.928571429,32.8,13.754,100.5014
25/4/2018 20:00,2.928571429,32.8,13.754,100.5014
25/4/2018 21:00,2.928571429,32.8,13.754,100.5014
25/4/2018 22:00,2.821428571,31.6,13.754,100.5014
25/4/2018 23:00,2.821428571,31.6,13.754,100.5014
26/4/2018 00:00,2.821428571,31.6,13.754,100.5014
26/4/2018 01:00,2.767857143,31,13.754,100.5014
26/4/2018 02:00,2.767857143,31,13.754,100.5014
26/4/2018 03:00,2.767857143,31,13.754,100.5014
26/4/2018 04:00,2.732142857,30.6,13.754,100.5014
26/4/2018 05:00,2.732142857,30.6,13.754,100.5014
26/4/2018 06:00,2.732142857,30.6,13.754,100.5014
26/4/2018 07:00,2.741071429,30.7,13.754,100.5014
26/4/2018 08:00,2.741071429,30.7,13.754,100.5014
26/4/2018 09:00,2.741071429,30.7,13.754,100.5014
26/4/2018 10:00,3.008928571,33.7,13.754,100.5014
26/4/2018 11:00,3.008928571,33.7,13.754,100.5014
26/4/2018 12:00,3.008928571,33.7,13.754,100.5014
26/4/2018 13:00,3.133928571,35.1,13.754,100.5014
26/4/2018 14:00,3.133928571,35.1,13.754,100.5014
26/4/2018 15:00,3.133928571,35.1,13.754,100.5014
26/4/2018 16:00,3.1875,35.7,13.754,100.5014
26/4/2018 17:00,3.1875,35.7,13.754,100.5014
26/4/2018 18:00,3.1875,35.7,13.754,100.5014
26/4/2018 19:00,2.857142857,32,13.754,100.5014
26/4/2018 20:00,2.857142857,32,13.754,100.5014
26/4/2018 21:00,2.857142857,32,13.754,100.5014
26/4/2018 22:00,2.839285714,31.8,13.754,100.5014
26/4/2018 23:00,2.839285714,31.8,13.754,100.5014
27/4/2018 00:00,2.839285714,31.8,13.754,100.5014
27/4/2018 01:00,2.75,30.8,13.754,100.5014
27/4/2018 02:00,2.75,30.8,13.754,100.5014
27/4/2018 03:00,2.75,30.8,13.754,100.5014
27/4/2018 04:00,2.6875,30.1,13.754,100.5014
27/4/2018 05:00,2.6875,30.1,13.754,100.5014
27/4/2018 06:00,2.6875,30.1,13.754,100.5014
27/4/2018 07:00,2.714285714,30.4,13.754,100.5014
27/4/2018 08:00,2.714285714,30.4,13.754,100.5014
27/4/2018 09:00,2.714285714,30.4,13.754,100.5014
27/4/2018 10:00,2.991071429,33.5,13.754,100.5014
27/4/2018 11:00,2.991071429,33.5,13.754,100.5014
27/4/2018 12:00,2.991071429,33.5,13.754,100.5014
27/4/2018 13:00,3.116071429,34.9,13.754,100.5014
27/4/2018 14:00,3.116071429,34.9,13.754,100.5014
27/4/2018 15:00,3.116071429,34.9,13.754,100.5014
27/4/2018 16:00,3.142857143,35.2,13.754,100.5014
27/4/2018 17:00,3.142857143,35.2,13.754,100.5014
27/4/2018 18:00,3.142857143,35.2,13.754,100.5014
27/4/2018 19:00,2.830357143,31.7,13.754,100.5014
27/4/2018 20:00,2.830357143,31.7,13.754,100.5014
27/4/2018 21:00,2.830357143,31.7,13.754,100.5014
27/4/2018 22:00,2.732142857,30.6,13.754,100.5014
27/4/2018 23:00,2.732142857,30.6,13.754,100.5014
28/4/2018 00:00,2.732142857,30.6,13.754,100.5014
28/4/2018 01:00,2.642857143,29.6,13.754,100.5014
28/4/2018 02:00,2.642857143,29.6,13.754,100.5014
28/4/2018 03:00,2.642857143,29.6,13.754,100.5014
28/4/2018 04:00,2.651785714,29.7,13.754,100.5014
28/4/2018 05:00,2.651785714,29.7,13.754,100.5014
28/4/2018 06:00,2.651785714,29.7,13.754,100.5014
28/4/2018 07:00,2.625,29.4,13.754,100.5014
28/4/2018 08:00,2.625,29.4,13.754,100.5014
28/4/2018 09:00,2.625,29.4,13.754,100.5014
28/4/2018 10:00,2.741071429,30.7,13.754,100.5014
28/4/2018 11:00,2.741071429,30.7,13.754,100.5014
28/4/2018 12:00,2.741071429,30.7,13.754,100.5014
28/4/2018 13:00,2.383928571,26.7,13.754,100.5014
28/4/2018 14:00,2.383928571,26.7,13.754,100.5014
28/4/2018 15:00,2.383928571,26.7,13.754,100.5014
28/4/2018 16:00,2.482142857,27.8,13.754,100.5014
28/4/2018 17:00,2.482142857,27.8,13.754,100.5014
28/4/2018 18:00,2.482142857,27.8,13.754,100.5014
28/4/2018 19:00,2.366071429,26.5,13.754,100.5014
28/4/2018 20:00,2.366071429,26.5,13.754,100.5014
28/4/2018 21:00,2.366071429,26.5,13.754,100.5014
28/4/2018 22:00,2.428571429,27.2,13.754,100.5014
28/4/2018 23:00,2.428571429,27.2,13.754,100.5014
29/4/2018 00:00,2.428571429,27.2,13.754,100.5014
29/4/2018 01:00,2.375,26.6,13.754,100.5014
29/4/2018 02:00,2.375,26.6,13.754,100.5014
29/4/2018 03:00,2.375,26.6,13.754,100.5014
29/4/2018 04:00,2.348214286,26.3,13.754,100.5014
29/4/2018 05:00,2.348214286,26.3,13.754,100.5014
29/4/2018 06:00,2.348214286,26.3,13.754,100.5014
29/4/2018 07:00,2.348214286,26.3,13.754,100.5014
29/4/2018 08:00,2.348214286,26.3,13.754,100.5014
29/4/2018 09:00,2.348214286,26.3,13.754,100.5014
29/4/2018 10:00,2.491071429,27.9,13.754,100.5014
29/4/2018 11:00,2.491071429,27.9,13.754,100.5014
29/4/2018 12:00,2.491071429,27.9,13.754,100.5014
29/4/2018 13:00,2.75,30.8,13.754,100.5014
29/4/2018 14:00,2.75,30.8,13.754,100.5014
29/4/2018 15:00,2.75,30.8,13.754,100.5014
29/4/2018 16:00,2.919642857,32.7,13.754,100.5014
29/4/2018 17:00,2.919642857,32.7,13.754,100.5014
29/4/2018 18:00,2.919642857,32.7,13.754,100.5014
29/4/2018 19:00,2.642857143,29.6,13.754,100.5014
29/4/2018 20:00,2.642857143,29.6,13.754,100.5014
29/4/2018 21:00,2.642857143,29.6,13.754,100.5014
29/4/2018 22:00,2.633928571,29.5,13.754,100.5014
29/4/2018 23:00,2.633928571,29.5,13.754,100.5014
30/4/2018 00:00,2.633928571,29.5,13.754,100.5014
30/4/2018 01:00,2.589285714,29,13.754,100.5014
30/4/2018 02:00,2.589285714,29,13.754,100.5014
30/4/2018 03:00,2.589285714,29,13.754,100.5014
30/4/2018 04:00,2.544642857,28.5,13.754,100.5014
30/4/2018 05:00,2.544642857,28.5,13.754,100.5014
30/4/2018 06:00,2.544642857,28.5,13.754,100.5014
30/4/2018 07:00,2.508928571,28.1,13.754,100.5014
30/4/2018 08:00,2.508928571,28.1,13.754,100.5014
30/4/2018 09:00,2.508928571,28.1,13.754,100.5014
30/4/2018 10:00,2.776785714,31.1,13.754,100.5014
30/4/2018 11:00,2.776785714,31.1,13.754,100.5014
30/4/2018 12:00,2.776785714,31.1,13.754,100.5014
30/4/2018 13:00,2.714285714,30.4,13.754,100.5014
30/4/2018 14:00,2.714285714,30.4,13.754,100.5014
30/4/2018 15:00,2.714285714,30.4,13.754,100.5014
30/4/2018 16:00,2.857142857,32,13.754,100.5014
30/4/2018 17:00,2.857142857,32,13.754,100.5014
30/4/2018 18:00,2.857142857,32,13.754,100.5014
30/4/2018 19:00,2.598214286,29.1,13.754,100.5014
30/4/2018 20:00,2.598214286,29.1,13.754,100.5014
30/4/2018 21:00,2.598214286,29.1,13.754,100.5014
30/4/2018 22:00,2.616071429,29.3,13.754,100.5014
30/4/2018 23:00,2.616071429,29.3,13.754,100.5014
1/5/2018 00:00,2.616071429,29.3,13.754,100.5014
1/5/2018 01:00,2.464285714,27.6,13.754,100.5014
1/5/2018 02:00,2.464285714,27.6,13.754,100.5014
1/5/2018 03:00,2.464285714,27.6,13.754,100.5014
1/5/2018 04:00,2.419642857,27.1,13.754,100.5014
1/5/2018 05:00,2.419642857,27.1,13.754,100.5014
1/5/2018 06:00,2.419642857,27.1,13.754,100.5014
1/5/2018 07:00,2.473214286,27.7,13.754,100.5014
1/5/2018 08:00,2.473214286,27.7,13.754,100.5014
1/5/2018 09:00,2.473214286,27.7,13.754,100.5014
1/5/2018 10:00,2.785714286,31.2,13.754,100.5014
1/5/2018 11:00,2.785714286,31.2,13.754,100.5014
1/5/2018 12:00,2.785714286,31.2,13.754,100.5014
1/5/2018 13:00,2.830357143,31.7,13.754,100.5014
1/5/2018 14:00,2.830357143,31.7,13.754,100.5014
1/5/2018 15:00,2.830357143,31.7,13.754,100.5014
1/5/2018 16:00,2.955357143,33.1,13.754,100.5014
1/5/2018 17:00,2.955357143,33.1,13.754,100.5014
1/5/2018 18:00,2.955357143,33.1,13.754,100.5014
1/5/2018 19:00,2.642857143,29.6,13.754,100.5014
1/5/2018 20:00,2.642857143,29.6,13.754,100.5014
1/5/2018 21:00,2.642857143,29.6,13.754,100.5014
1/5/2018 22:00,2.678571429,30,13.754,100.5014
1/5/2018 23:00,2.678571429,30,13.754,100.5014
2/5/2018 00:00,2.678571429,30,13.754,100.5014
2/5/2018 01:00,2.625,29.4,13.754,100.5014
2/5/2018 02:00,2.625,29.4,13.754,100.5014
2/5/2018 03:00,2.625,29.4,13.754,100.5014
2/5/2018 04:00,2.607142857,29.2,13.754,100.5014
2/5/2018 05:00,2.607142857,29.2,13.754,100.5014
2/5/2018 06:00,2.607142857,29.2,13.754,100.5014
2/5/2018 07:00,2.642857143,29.6,13.754,100.5014
2/5/2018 08:00,2.642857143,29.6,13.754,100.5014
2/5/2018 09:00,2.642857143,29.6,13.754,100.5014
2/5/2018 10:00,2.892857143,32.4,13.754,100.5014
2/5/2018 11:00,2.892857143,32.4,13.754,100.5014
2/5/2018 12:00,2.892857143,32.4,13.754,100.5014
2/5/2018 13:00,2.919642857,32.7,13.754,100.5014
2/5/2018 14:00,2.919642857,32.7,13.754,100.5014
2/5/2018 15:00,2.919642857,32.7,13.754,100.5014
2/5/2018 16:00,3.017857143,33.8,13.754,100.5014
2/5/2018 17:00,3.017857143,33.8,13.754,100.5014
2/5/2018 18:00,3.017857143,33.8,13.754,100.5014
2/5/2018 19:00,2.741071429,30.7,13.754,100.5014
2/5/2018 20:00,2.741071429,30.7,13.754,100.5014
2/5/2018 21:00,2.741071429,30.7,13.754,100.5014
2/5/2018 22:00,2.705357143,30.3,13.754,100.5014
2/5/2018 23:00,2.705357143,30.3,13.754,100.5014
3/5/2018 00:00,2.705357143,30.3,13.754,100.5014
3/5/2018 01:00,2.660714286,29.8,13.754,100.5014
3/5/2018 02:00,2.660714286,29.8,13.754,100.5014
3/5/2018 03:00,2.660714286,29.8,13.754,100.5014
3/5/2018 04:00,2.598214286,29.1,13.754,100.5014
3/5/2018 05:00,2.598214286,29.1,13.754,100.5014
3/5/2018 06:00,2.598214286,29.1,13.754,100.5014
3/5/2018 07:00,2.642857143,29.6,13.754,100.5014
3/5/2018 08:00,2.642857143,29.6,13.754,100.5014
3/5/2018 09:00,2.642857143,29.6,13.754,100.5014
3/5/2018 10:00,2.892857143,32.4,13.754,100.5014
3/5/2018 11:00,2.892857143,32.4,13.754,100.5014
3/5/2018 12:00,2.892857143,32.4,13.754,100.5014
3/5/2018 13:00,3.080357143,34.5,13.754,100.5014
3/5/2018 14:00,3.080357143,34.5,13.754,100.5014
3/5/2018 15:00,3.080357143,34.5,13.754,100.5014
3/5/2018 16:00,3.0625,34.3,13.754,100.5014
3/5/2018 17:00,3.0625,34.3,13.754,100.5014
3/5/2018 18:00,3.0625,34.3,13.754,100.5014
3/5/2018 19:00,2.8125,31.5,13.754,100.5014
3/5/2018 20:00,2.8125,31.5,13.754,100.5014
3/5/2018 21:00,2.8125,31.5,13.754,100.5014
3/5/2018 22:00,2.741071429,30.7,13.754,100.5014
3/5/2018 23:00,2.741071429,30.7,13.754,100.5014
4/5/2018 00:00,2.741071429,30.7,13.754,100.5014
4/5/2018 01:00,2.714285714,30.4,13.754,100.5014
4/5/2018 02:00,2.714285714,30.4,13.754,100.5014
4/5/2018 03:00,2.714285714,30.4,13.754,100.5014
4/5/2018 04:00,2.642857143,29.6,13.754,100.5014
4/5/2018 05:00,2.642857143,29.6,13.754,100.5014
4/5/2018 06:00,2.642857143,29.6,13.754,100.5014
4/5/2018 07:00,2.6875,30.1,13.754,100.5014
4/5/2018 08:00,2.6875,30.1,13.754,100.5014
4/5/2018 09:00,2.6875,30.1,13.754,100.5014
4/5/2018 10:00,2.955357143,33.1,13.754,100.5014
4/5/2018 11:00,2.955357143,33.1,13.754,100.5014
4/5/2018 12:00,2.955357143,33.1,13.754,100.5014
4/5/2018 13:00,3.142857143,35.2,13.754,100.5014
4/5/2018 14:00,3.142857143,35.2,13.754,100.5014
4/5/2018 15:00,3.142857143,35.2,13.754,100.5014
4/5/2018 16:00,3.116071429,34.9,13.754,100.5014
4/5/2018 17:00,3.116071429,34.9,13.754,100.5014
4/5/2018 18:00,3.116071429,34.9,13.754,100.5014
4/5/2018 19:00,2.848214286,31.9,13.754,100.5014
4/5/2018 20:00,2.848214286,31.9,13.754,100.5014
4/5/2018 21:00,2.848214286,31.9,13.754,100.5014
4/5/2018 22:00,2.803571429,31.4,13.754,100.5014
4/5/2018 23:00,2.803571429,31.4,13.754,100.5014
5/5/2018 00:00,2.803571429,31.4,13.754,100.5014
5/5/2018 01:00,2.723214286,30.5,13.754,100.5014
5/5/2018 02:00,2.723214286,30.5,13.754,100.5014
5/5/2018 03:00,2.723214286,30.5,13.754,100.5014
5/5/2018 04:00,2.669642857,29.9,13.754,100.5014
5/5/2018 05:00,2.669642857,29.9,13.754,100.5014
5/5/2018 06:00,2.669642857,29.9,13.754,100.5014
5/5/2018 07:00,2.723214286,30.5,13.754,100.5014
5/5/2018 08:00,2.723214286,30.5,13.754,100.5014
5/5/2018 09:00,2.723214286,30.5,13.754,100.5014
5/5/2018 10:00,2.964285714,33.2,13.754,100.5014
5/5/2018 11:00,2.964285714,33.2,13.754,100.5014
5/5/2018 12:00,2.964285714,33.2,13.754,100.5014
5/5/2018 13:00,3.008928571,33.7,13.754,100.5014
5/5/2018 14:00,3.008928571,33.7,13.754,100.5014
5/5/2018 15:00,3.008928571,33.7,13.754,100.5014
5/5/2018 16:00,3.035714286,34,13.754,100.5014
5/5/2018 17:00,3.035714286,34,13.754,100.5014
5/5/2018 18:00,3.035714286,34,13.754,100.5014
5/5/2018 19:00,2.875,32.2,13.754,100.5014
5/5/2018 20:00,2.875,32.2,13.754,100.5014
5/5/2018 21:00,2.875,32.2,13.754,100.5014
5/5/2018 22:00,2.785714286,31.2,13.754,100.5014
5/5/2018 23:00,2.785714286,31.2,13.754,100.5014
6/5/2018 00:00,2.785714286,31.2,13.754,100.5014
6/5/2018 01:00,2.723214286,30.5,13.754,100.5014
6/5/2018 02:00,2.723214286,30.5,13.754,100.5014
6/5/2018 03:00,2.723214286,30.5,13.754,100.5014
6/5/2018 04:00,2.642857143,29.6,13.754,100.5014
6/5/2018 05:00,2.642857143,29.6,13.754,100.5014
6/5/2018 06:00,2.642857143,29.6,13.754,100.5014
6/5/2018 07:00,2.6875,30.1,13.754,100.5014
6/5/2018 08:00,2.6875,30.1,13.754,100.5014
6/5/2018 09:00,2.6875,30.1,13.754,100.5014
6/5/2018 10:00,2.928571429,32.8,13.754,100.5014
6/5/2018 11:00,2.928571429,32.8,13.754,100.5014
6/5/2018 12:00,2.928571429,32.8,13.754,100.5014
6/5/2018 13:00,2.955357143,33.1,13.754,100.5014
6/5/2018 14:00,2.955357143,33.1,13.754,100.5014
6/5/2018 15:00,2.955357143,33.1,13.754,100.5014
6/5/2018 16:00,3.044642857,34.1,13.754,100.5014
6/5/2018 17:00,3.044642857,34.1,13.754,100.5014
6/5/2018 18:00,3.044642857,34.1,13.754,100.5014
6/5/2018 19:00,2.821428571,31.6,13.754,100.5014
6/5/2018 20:00,2.821428571,31.6,13.754,100.5014
6/5/2018 21:00,2.821428571,31.6,13.754,100.5014
6/5/2018 22:00,2.767857143,31,13.754,100.5014
6/5/2018 23:00,2.767857143,31,13.754,100.5014
7/5/2018 00:00,2.767857143,31,13.754,100.5014
7/5/2018 01:00,2.732142857,30.6,13.754,100.5014
7/5/2018 02:00,2.732142857,30.6,13.754,100.5014
7/5/2018 03:00,2.732142857,30.6,13.754,100.5014
7/5/2018 04:00,2.6875,30.1,13.754,100.5014
7/5/2018 05:00,2.6875,30.1,13.754,100.5014
7/5/2018 06:00,2.6875,30.1,13.754,100.5014
7/5/2018 07:00,2.732142857,30.6,13.754,100.5014
7/5/2018 08:00,2.732142857,30.6,13.754,100.5014
7/5/2018 09:00,2.732142857,30.6,13.754,100.5014
7/5/2018 10:00,2.973214286,33.3,13.754,100.5014
7/5/2018 11:00,2.973214286,33.3,13.754,100.5014
7/5/2018 12:00,2.973214286,33.3,13.754,100.5014
7/5/2018 13:00,3.223214286,36.1,13.754,100.5014
7/5/2018 14:00,3.223214286,36.1,13.754,100.5014
7/5/2018 15:00,3.223214286,36.1,13.754,100.5014
7/5/2018 16:00,3.160714286,35.4,13.754,100.5014
7/5/2018 17:00,3.160714286,35.4,13.754,100.5014
7/5/2018 18:00,3.160714286,35.4,13.754,100.5014
7/5/2018 19:00,2.946428571,33,13.754,100.5014
7/5/2018 20:00,2.946428571,33,13.754,100.5014
7/5/2018 21:00,2.946428571,33,13.754,100.5014
7/5/2018 22:00,2.839285714,31.8,13.754,100.5014
7/5/2018 23:00,2.839285714,31.8,13.754,100.5014
8/5/2018 00:00,2.839285714,31.8,13.754,100.5014
8/5/2018 01:00,2.776785714,31.1,13.754,100.5014
8/5/2018 02:00,2.776785714,31.1,13.754,100.5014
8/5/2018 03:00,2.776785714,31.1,13.754,100.5014
8/5/2018 04:00,2.705357143,30.3,13.754,100.5014
8/5/2018 05:00,2.705357143,30.3,13.754,100.5014
8/5/2018 06:00,2.705357143,30.3,13.754,100.5014
8/5/2018 07:00,2.732142857,30.6,13.754,100.5014
8/5/2018 08:00,2.732142857,30.6,13.754,100.5014
8/5/2018 09:00,2.732142857,30.6,13.754,100.5014
8/5/2018 10:00,3.008928571,33.7,13.754,100.5014
8/5/2018 11:00,3.008928571,33.7,13.754,100.5014
8/5/2018 12:00,3.008928571,33.7,13.754,100.5014
8/5/2018 13:00,3.116071429,34.9,13.754,100.5014
8/5/2018 14:00,3.116071429,34.9,13.754,100.5014
8/5/2018 15:00,3.116071429,34.9,13.754,100.5014
8/5/2018 16:00,3.223214286,36.1,13.754,100.5014
8/5/2018 17:00,3.223214286,36.1,13.754,100.5014
8/5/2018 18:00,3.223214286,36.1,13.754,100.5014
8/5/2018 19:00,2.919642857,32.7,13.754,100.5014
8/5/2018 20:00,2.919642857,32.7,13.754,100.5014
8/5/2018 21:00,2.919642857,32.7,13.754,100.5014
8/5/2018 22:00,2.830357143,31.7,13.754,100.5014
8/5/2018 23:00,2.830357143,31.7,13.754,100.5014
9/5/2018 00:00,2.830357143,31.7,13.754,100.5014
9/5/2018 01:00,2.767857143,31,13.754,100.5014
9/5/2018 02:00,2.767857143,31,13.754,100.5014
9/5/2018 03:00,2.767857143,31,13.754,100.5014
9/5/2018 04:00,2.705357143,30.3,13.754,100.5014
9/5/2018 05:00,2.705357143,30.3,13.754,100.5014
9/5/2018 06:00,2.705357143,30.3,13.754,100.5014
9/5/2018 07:00,2.732142857,30.6,13.754,100.5014
9/5/2018 08:00,2.732142857,30.6,13.754,100.5014
9/5/2018 09:00,2.732142857,30.6,13.754,100.5014
9/5/2018 10:00,2.982142857,33.4,13.754,100.5014
9/5/2018 11:00,2.982142857,33.4,13.754,100.5014
9/5/2018 12:00,2.982142857,33.4,13.754,100.5014
9/5/2018 13:00,3.142857143,35.2,13.754,100.5014
9/5/2018 14:00,3.142857143,35.2,13.754,100.5014
9/5/2018 15:00,3.142857143,35.2,13.754,100.5014
9/5/2018 16:00,3.223214286,36.1,13.754,100.5014
9/5/2018 17:00,3.223214286,36.1,13.754,100.5014
9/5/2018 18:00,3.223214286,36.1,13.754,100.5014
9/5/2018 19:00,3.017857143,33.8,13.754,100.5014
9/5/2018 20:00,3.017857143,33.8,13.754,100.5014
9/5/2018 21:00,3.017857143,33.8,13.754,100.5014
9/5/2018 22:00,2.866071429,32.1,13.754,100.5014
9/5/2018 23:00,2.866071429,32.1,13.754,100.5014
10/5/2018 00:00,2.866071429,32.1,13.754,100.5014
10/5/2018 01:00,2.785714286,31.2,13.754,100.5014
10/5/2018 02:00,2.785714286,31.2,13.754,100.5014
10/5/2018 03:00,2.785714286,31.2,13.754,100.5014
10/5/2018 04:00,2.723214286,30.5,13.754,100.5014
10/5/2018 05:00,2.723214286,30.5,13.754,100.5014
10/5/2018 06:00,2.723214286,30.5,13.754,100.5014
10/5/2018 07:00,2.785714286,31.2,13.754,100.5014
10/5/2018 08:00,2.785714286,31.2,13.754,100.5014
10/5/2018 09:00,2.785714286,31.2,13.754,100.5014
10/5/2018 10:00,3.053571429,34.2,13.754,100.5014
10/5/2018 11:00,3.053571429,34.2,13.754,100.5014
10/5/2018 12:00,3.053571429,34.2,13.754,100.5014
10/5/2018 13:00,3.160714286,35.4,13.754,100.5014
10/5/2018 14:00,3.160714286,35.4,13.754,100.5014
10/5/2018 15:00,3.160714286,35.4,13.754,100.5014
10/5/2018 16:00,3.160714286,35.4,13.754,100.5014
10/5/2018 17:00,3.160714286,35.4,13.754,100.5014
10/5/2018 18:00,3.160714286,35.4,13.754,100.5014
10/5/2018 19:00,2.892857143,32.4,13.754,100.5014
10/5/2018 20:00,2.892857143,32.4,13.754,100.5014
10/5/2018 21:00,2.892857143,32.4,13.754,100.5014
10/5/2018 22:00,2.821428571,31.6,13.754,100.5014
10/5/2018 23:00,2.821428571,31.6,13.754,100.5014
11/5/2018 00:00,2.821428571,31.6,13.754,100.5014
11/5/2018 01:00,2.732142857,30.6,13.754,100.5014
11/5/2018 02:00,2.732142857,30.6,13.754,100.5014
11/5/2018 03:00,2.732142857,30.6,13.754,100.5014
11/5/2018 04:00,2.714285714,30.4,13.754,100.5014
11/5/2018 05:00,2.714285714,30.4,13.754,100.5014
11/5/2018 06:00,2.714285714,30.4,13.754,100.5014
